
Totals:
	count	size	type
	15222	87017182	Gene
	62618	29426676	Exon
	50998	101996	SpliceSiteDonor
	12914	61982156	Transcript
	48988	97976	SpliceSiteAcceptor
	15	168736537	Chromosome
	11650	56792611	Intergenic
	44888	48139325	Intron
	19709	3403061	Utr5prime
	57126	22557669	Cds
	3	9	RareAminoAcid
	7691	38433567	Upstream
	13239	4531603	Utr3prime
	7327	36617812	Downstream
Iteration	Cds	Chromosome	Downstream	Exon	Gene	Intergenic	Intron	RareAminoAcid	SpliceSiteAcceptor	SpliceSiteDonor	Transcript	Upstream	Utr3prime	Utr5prime
2498	0	1000	757	495	521	351	997	0	56	55	1383	718	106	64
2499	0	1000	765	529	519	344	1077	0	54	88	1464	712	61	47
2500	0	1000	790	429	517	339	1056	0	89	65	1334	707	72	58
2501	0	1000	721	453	558	317	1174	0	46	72	1509	797	86	45
2502	0	1000	793	436	536	339	1095	0	78	54	1414	789	100	81
2503	0	1000	721	541	543	332	1092	0	94	78	1461	729	94	61
2504	0	1000	684	448	518	333	1036	0	96	50	1338	704	89	63
2505	0	1000	876	520	516	342	940	0	60	102	1300	810	81	89
2506	0	1000	711	447	541	333	1046	0	52	63	1378	778	89	70
2507	0	1000	769	493	531	318	1009	0	73	86	1344	733	77	71
2508	0	1000	870	453	501	338	880	0	47	60	1228	787	107	44
2509	0	1000	743	377	525	358	1107	0	61	50	1374	787	50	45
2510	0	1000	837	406	532	359	1045	0	70	44	1341	749	78	50
2511	0	1000	743	545	531	357	1168	0	126	90	1502	846	92	76
2512	0	1000	765	410	551	337	1084	0	64	65	1366	809	70	83
2513	0	1000	730	430	521	344	1106	0	49	52	1435	722	67	45
2514	0	1000	732	438	535	351	1028	0	49	83	1334	779	92	49
2515	0	1000	719	486	517	359	980	0	71	54	1352	792	104	66
2516	0	1000	734	492	519	370	977	0	62	79	1332	784	108	67
2517	0	1000	778	464	511	341	1089	0	52	84	1419	779	77	55
2518	0	1000	672	409	506	356	921	0	40	48	1243	766	44	50
2519	0	1000	829	484	527	352	1033	0	73	55	1392	751	107	67
2520	0	1000	778	469	503	354	1215	0	94	80	1510	800	86	61
2521	0	1000	844	433	578	303	1195	0	52	62	1518	877	89	61
2522	0	1000	802	492	545	316	1084	0	64	69	1443	767	92	70
2523	0	1000	817	399	501	370	979	0	68	61	1250	812	74	64
2524	0	1000	859	409	521	346	970	0	70	57	1256	756	50	49
2525	0	1000	736	440	564	325	1237	0	82	68	1533	750	69	43
2526	0	1000	785	427	526	326	1067	0	83	66	1350	666	71	41
2527	0	1000	862	431	521	331	1155	0	68	48	1470	744	70	51
2528	0	1000	789	418	534	342	1252	0	76	75	1519	739	61	49
2529	0	1000	813	435	509	356	1109	0	71	53	1422	768	88	48
2530	0	1000	781	458	518	330	1244	0	99	35	1568	791	63	63
2531	0	1000	684	473	534	339	1013	0	66	26	1395	740	85	66
2532	0	1000	742	489	528	344	1091	0	105	109	1368	826	93	45
2533	0	1000	683	404	525	361	1213	0	57	74	1490	751	65	51
2534	0	1000	807	536	524	333	896	0	68	78	1287	730	145	68
2535	0	1000	659	586	533	328	1136	0	117	126	1479	732	75	69
2536	0	1000	762	486	535	347	1065	0	87	37	1427	692	159	55
2537	0	1000	806	485	518	375	1117	0	80	62	1468	876	94	61
2538	0	1000	712	377	540	344	1074	0	55	67	1331	771	69	52
2539	0	1000	739	434	534	334	1008	0	45	61	1339	837	53	49
2540	0	1000	736	487	502	361	1191	0	60	99	1526	676	120	47
2541	0	1000	760	558	537	325	1255	0	77	57	1686	715	93	40
2542	0	1000	782	446	520	334	1008	0	68	69	1324	674	78	46
2543	0	1000	796	469	543	314	1054	0	70	58	1399	841	79	42
2544	0	1000	846	524	538	352	1115	0	85	66	1489	855	126	65
2545	0	1000	695	490	547	325	1186	0	58	116	1505	787	69	55
2546	0	1000	745	442	524	340	1026	0	61	64	1343	778	57	79
2547	0	1000	674	438	523	338	1245	0	51	87	1545	712	43	57
2548	0	1000	727	501	529	341	984	0	74	78	1334	770	94	63
2549	0	1000	803	444	547	332	970	0	53	45	1317	844	98	50
2550	0	1000	735	477	510	355	1055	0	103	88	1345	740	73	57
2551	0	1000	731	458	541	328	1204	0	67	72	1523	794	61	59
2552	0	1000	742	433	490	359	1091	0	61	80	1383	803	94	67
2553	0	1000	849	410	520	336	1080	0	68	56	1368	839	52	69
2554	0	1000	747	493	527	358	1195	0	74	59	1558	781	103	59
2555	0	1000	662	394	512	351	924	0	27	27	1264	692	71	64
2556	0	1000	811	503	550	299	1145	0	76	62	1510	790	95	72
2557	0	1000	755	563	567	330	1088	0	104	78	1470	830	76	96
2558	0	1000	727	439	552	312	1178	0	58	114	1445	846	73	51
2559	0	1000	762	481	537	337	1120	0	68	61	1472	683	56	60
2560	0	1000	755	485	515	361	921	0	47	49	1310	811	50	63
2561	0	1000	827	462	528	342	1012	0	35	61	1378	824	75	55
2562	0	1000	754	451	504	360	989	0	72	49	1320	787	82	61
2563	0	1000	797	404	534	335	1024	0	48	54	1326	787	65	47
2564	0	1000	670	417	515	346	1054	0	80	75	1316	733	77	74
2565	0	1000	824	515	539	331	1031	0	59	86	1401	757	92	54
2566	0	1000	746	454	521	338	962	0	43	70	1303	869	70	60
2567	0	1000	834	435	536	328	1063	0	71	68	1361	817	103	37
2568	0	1000	699	464	505	347	1004	0	82	60	1327	656	70	42
2569	0	1000	838	445	553	324	1351	0	55	80	1661	882	98	41
2570	0	1000	792	537	535	324	1057	0	59	55	1480	836	112	55
2571	0	1000	781	439	534	330	1163	0	86	48	1468	844	59	35
2572	0	1000	630	429	553	315	1064	0	64	107	1328	745	45	63
2573	0	1000	785	479	527	350	1034	0	56	100	1362	755	90	73
2574	0	1000	760	444	536	329	1067	0	44	95	1372	754	64	50
2575	0	1000	756	459	572	312	1058	0	47	45	1426	777	56	84
2576	0	1000	853	490	541	333	1091	0	119	63	1417	714	69	73
2577	0	1000	769	495	521	351	894	0	62	41	1289	746	84	60
2578	0	1000	750	420	504	349	1057	0	58	54	1365	765	65	28
2579	0	1000	648	415	472	374	1093	0	55	30	1427	679	59	39
2580	0	1000	821	500	531	320	976	0	32	73	1374	784	93	50
2581	0	1000	771	519	544	341	1154	0	110	42	1526	658	88	58
2582	0	1000	837	516	525	331	975	0	80	84	1327	774	85	58
2583	0	1000	651	469	506	334	1028	0	102	60	1336	730	106	58
2584	0	1000	741	435	549	307	1073	0	47	53	1410	725	83	59
2585	0	1000	747	456	522	357	994	0	68	80	1302	783	78	64
2586	0	1000	839	530	523	350	1073	0	105	69	1439	886	125	84
2587	0	1000	745	418	528	349	1017	0	50	57	1329	828	59	44
2588	0	1000	679	395	487	356	1138	0	49	80	1404	798	64	38
2589	0	1000	793	536	549	318	1257	0	85	75	1633	674	100	53
2590	0	1000	788	440	546	342	1126	0	67	81	1426	767	67	55
2591	0	1000	734	438	529	341	1128	0	60	74	1434	731	71	43
2592	0	1000	763	474	534	344	1087	0	85	77	1403	784	60	66
2593	0	1000	797	425	505	360	896	0	54	49	1218	714	64	46
2594	0	1000	743	517	533	354	997	0	70	83	1361	813	63	89
2595	0	1000	839	499	538	355	1100	0	64	80	1455	886	95	61
2596	0	1000	723	466	505	360	1099	0	74	69	1424	660	98	51
2597	0	1000	753	478	549	336	1145	0	75	90	1460	755	78	50
2598	0	1000	840	528	529	368	1281	0	107	68	1636	887	62	83
2599	0	1000	725	511	552	319	1094	0	95	62	1464	807	92	75
2600	0	1000	791	420	515	351	1055	0	60	59	1356	723	52	56
2601	0	1000	792	510	527	327	1326	0	81	55	1700	730	73	70
2602	0	1000	770	433	533	330	1061	0	70	67	1363	718	72	83
2603	0	1000	774	480	535	340	1167	0	50	56	1542	716	84	70
2604	0	1000	731	475	535	323	1144	0	58	62	1502	721	57	40
2605	0	1000	802	433	530	329	1055	0	70	65	1358	780	83	71
2606	0	1000	684	451	540	318	1024	0	70	43	1366	604	100	54
2607	0	1000	729	352	515	365	1021	0	48	41	1284	731	45	56
2608	0	1000	766	513	533	334	1092	0	119	48	1438	825	81	61
2609	0	1000	685	415	524	346	1083	0	66	57	1377	827	72	39
2610	0	1000	804	426	520	352	1030	0	68	46	1342	738	73	56
2611	0	1000	864	476	555	327	1040	0	56	52	1408	825	69	60
2612	0	1000	722	458	556	328	1235	0	66	58	1569	795	59	65
2613	0	1000	817	420	547	346	1140	0	67	60	1437	881	89	47
2614	0	1000	774	465	525	348	1080	0	76	67	1403	813	78	50
2615	0	1000	884	485	548	359	1186	0	76	84	1514	822	97	45
2616	0	1000	864	442	536	337	1045	0	56	42	1390	759	81	36
2617	0	1000	653	451	517	357	1075	0	53	76	1398	706	80	47
2618	0	1000	763	422	512	360	1080	0	65	58	1386	740	66	52
2619	0	1000	709	543	531	346	960	0	54	77	1373	756	94	70
2620	0	1000	811	468	531	327	1139	0	99	49	1459	751	79	40
2621	0	1000	714	472	528	331	1105	0	69	76	1437	832	107	84
2622	0	1000	819	461	542	332	1093	0	59	63	1433	770	84	73
2623	0	1000	773	441	507	352	923	0	44	69	1251	731	75	58
2624	0	1000	830	450	516	375	963	0	46	53	1314	818	89	75
2625	0	1000	808	437	508	348	1003	0	58	53	1329	789	81	49
2626	0	1000	731	475	543	336	1098	0	68	54	1453	775	68	57
2627	0	1000	807	474	530	345	1104	0	60	88	1430	815	75	50
2628	0	1000	826	520	521	328	1013	0	43	41	1450	750	61	57
2629	0	1000	761	523	531	337	1208	0	115	110	1511	787	79	56
2630	0	1000	754	396	517	343	1179	0	31	31	1515	742	66	58
2631	0	1000	753	458	534	368	1077	0	65	96	1377	715	59	52
2632	0	1000	701	454	491	351	828	0	53	47	1183	710	75	61
2633	0	1000	724	380	522	362	1114	0	31	33	1430	733	65	76
2634	0	1000	754	501	531	360	1159	0	63	108	1489	801	74	83
2635	0	1000	664	484	530	365	991	0	63	57	1356	753	107	28
2636	0	1000	863	438	484	365	1107	0	75	68	1402	748	92	54
2637	0	1000	769	438	535	340	1016	0	68	64	1329	749	83	78
2638	0	1000	821	448	549	317	1193	0	69	56	1517	713	111	47
2639	0	1000	832	459	524	348	1103	0	75	49	1444	786	92	58
2640	0	1000	786	359	501	342	934	0	61	51	1183	771	60	40
2641	0	1000	758	431	515	350	1113	0	71	29	1446	743	69	48
2642	0	1000	747	430	528	355	1134	0	81	57	1426	780	73	45
2643	0	1000	709	471	525	347	1219	0	57	154	1479	674	90	50
2644	0	1000	656	437	493	361	932	0	51	81	1238	669	79	37
2645	0	1000	625	375	534	338	1188	0	46	72	1447	748	69	35
2646	0	1000	799	402	510	372	1003	0	63	46	1296	755	112	40
2647	0	1000	754	472	542	343	1089	0	70	69	1427	767	53	55
2648	0	1000	666	495	531	339	1063	0	48	57	1453	701	83	42
2649	0	1000	713	415	496	368	1007	0	58	68	1298	731	54	40
2650	0	1000	706	488	517	352	1206	0	62	89	1543	827	94	71
2651	0	1000	715	398	501	346	1094	0	68	57	1370	730	29	47
2652	0	1000	697	491	560	306	1246	0	72	69	1596	731	91	48
2653	0	1000	905	524	521	346	1056	0	123	57	1400	840	69	65
2654	0	1000	792	464	510	364	977	0	58	59	1325	826	88	86
2655	0	1000	916	537	557	320	1085	0	53	72	1497	870	113	54
2656	0	1000	836	430	520	358	938	0	52	70	1262	736	83	33
2657	0	1000	710	496	529	356	1306	0	62	95	1648	797	75	64
2658	0	1000	729	494	505	359	1110	0	103	96	1406	685	62	110
2659	0	1000	720	493	539	339	1178	0	70	52	1552	783	97	57
2660	0	1000	802	550	511	390	1173	0	105	148	1470	882	75	57
2661	0	1000	716	410	509	360	1006	0	42	58	1319	798	76	62
2662	0	1000	820	432	548	357	1126	0	39	44	1479	762	107	57
2663	0	1000	722	468	530	341	937	0	53	58	1294	808	100	52
2664	0	1000	838	397	543	319	1070	0	68	57	1343	893	47	43
2665	0	1000	785	371	506	361	1106	0	42	75	1365	765	48	55
2666	0	1000	807	488	528	333	944	0	71	58	1315	758	68	53
2667	0	1000	834	410	530	338	1024	0	52	33	1349	787	65	67
2668	0	1000	754	407	521	343	1030	0	49	47	1341	795	80	63
2669	0	1000	830	446	526	352	865	0	39	45	1230	803	88	70
2670	0	1000	791	559	520	339	947	0	72	53	1381	710	97	108
2671	0	1000	892	419	553	328	1099	0	49	64	1406	845	81	47
2672	0	1000	807	364	532	345	912	0	41	37	1198	714	47	43
2673	0	1000	799	495	543	349	1050	0	95	71	1379	818	58	50
2674	0	1000	899	499	538	330	907	0	55	53	1308	819	141	52
2675	0	1000	844	475	521	353	1050	0	63	76	1394	808	75	87
2676	0	1000	819	433	518	356	997	0	52	73	1307	693	96	68
2677	0	1000	851	451	519	345	972	0	71	57	1303	779	76	51
2678	0	1000	764	413	551	309	1075	0	78	43	1372	803	94	42
2679	0	1000	782	426	538	325	1010	0	48	59	1334	717	61	35
2680	0	1000	895	398	534	338	939	0	72	46	1219	823	98	40
2681	0	1000	809	391	539	327	981	0	40	74	1258	783	75	34
2682	0	1000	895	507	544	340	1048	0	44	86	1431	801	105	52
2683	0	1000	809	542	544	313	1099	0	49	97	1495	694	105	73
2684	0	1000	828	439	521	345	1003	0	72	50	1320	692	92	35
2685	0	1000	785	454	503	345	1059	0	45	56	1412	829	77	35
2686	0	1000	671	379	515	351	934	0	53	49	1212	673	58	76
2687	0	1000	813	470	520	356	989	0	84	77	1302	775	90	65
2688	0	1000	707	432	532	338	1348	0	83	50	1653	804	49	40
2689	0	1000	745	464	567	320	1148	0	86	60	1467	867	63	40
2690	0	1000	781	421	514	348	1116	0	53	51	1437	752	77	64
2691	0	1000	793	550	525	350	1027	0	83	103	1395	901	60	69
2692	0	1000	808	389	533	323	1254	0	68	52	1538	748	72	49
2693	0	1000	671	515	517	345	1073	0	69	85	1434	719	85	68
2694	0	1000	788	428	490	363	971	0	87	48	1264	692	56	69
2695	0	1000	752	389	499	359	923	0	47	56	1209	741	60	44
2696	0	1000	721	377	504	353	1043	0	48	69	1303	781	65	42
2697	0	1000	814	434	540	348	1122	0	94	48	1415	696	86	70
2698	0	1000	704	556	543	324	1069	0	85	84	1457	743	74	115
2699	0	1000	762	504	549	337	1140	0	59	85	1506	800	82	44
2700	0	1000	808	448	543	335	1174	0	63	120	1440	802	75	62
2701	0	1000	874	426	528	338	982	0	62	52	1295	776	75	64
2702	0	1000	723	433	511	342	1026	0	52	72	1338	739	54	43
2703	0	1000	747	464	546	343	1165	0	71	68	1494	802	66	75
2704	0	1000	765	455	530	357	934	0	74	56	1267	817	91	45
2705	0	1000	736	427	539	330	1192	0	51	61	1507	795	73	66
2706	0	1000	814	508	546	351	1009	0	57	56	1404	811	90	49
2707	0	1000	810	464	528	354	1164	0	65	60	1505	778	115	47
2708	0	1000	702	465	510	358	1038	0	88	62	1354	704	83	54
2709	0	1000	695	455	537	325	991	0	67	49	1332	749	85	53
2710	0	1000	774	391	524	342	1087	0	55	61	1366	731	69	47
2711	0	1000	779	473	520	347	963	0	91	69	1277	654	77	37
2712	0	1000	710	475	510	362	1185	0	67	58	1539	780	104	88
2713	0	1000	755	410	536	312	1069	0	54	78	1361	815	68	52
2714	0	1000	725	445	536	335	1151	0	66	79	1453	710	50	65
2715	0	1000	772	429	529	338	1135	0	85	64	1416	725	72	51
2716	0	1000	899	394	513	369	1152	0	83	37	1429	796	59	57
2717	0	1000	754	393	510	342	1210	0	80	68	1455	770	62	24
2718	0	1000	747	373	520	325	1043	0	38	64	1315	812	49	48
2719	0	1000	793	491	534	328	1071	0	72	74	1416	685	98	64
2720	0	1000	765	436	530	348	1055	0	52	56	1383	686	89	47
2721	0	1000	778	423	500	351	1075	0	42	96	1360	695	70	73
2722	0	1000	688	391	521	345	1109	0	71	54	1379	707	73	50
2723	0	1000	803	411	521	346	995	0	52	48	1308	813	65	82
2724	0	1000	690	433	517	345	1125	0	72	86	1402	692	69	59
2725	0	1000	640	451	537	340	1044	0	74	52	1369	719	64	51
2726	0	1000	771	403	505	342	1031	0	54	47	1335	725	73	57
2727	0	1000	763	477	526	340	1016	0	91	81	1324	763	59	56
2728	0	1000	807	579	521	372	1185	0	62	112	1593	783	67	85
2729	0	1000	777	522	551	343	1197	0	60	52	1608	815	98	63
2730	0	1000	818	520	541	333	1298	0	122	72	1628	877	90	75
2731	0	1000	784	446	510	332	953	0	55	63	1283	731	82	48
2732	0	1000	864	451	535	338	1158	0	71	79	1465	770	68	63
2733	0	1000	884	463	558	331	1075	0	75	70	1393	822	82	66
2734	0	1000	753	443	542	338	1157	0	48	76	1477	720	93	46
2735	0	1000	861	485	512	367	820	0	79	53	1173	842	94	52
2736	0	1000	798	457	510	342	1174	0	69	50	1514	664	80	59
2737	0	1000	719	518	544	340	1128	0	73	66	1509	779	91	47
2738	0	1000	807	457	508	333	1023	1	64	63	1355	801	70	61
2739	0	1000	805	517	548	351	1102	0	107	64	1449	903	71	72
2740	0	1000	769	450	513	363	976	0	67	62	1300	822	78	62
2741	0	1000	755	461	537	342	1090	0	42	102	1416	782	110	46
2742	0	1000	779	499	512	346	945	0	145	52	1249	793	80	46
2743	0	1000	828	441	526	355	1185	0	86	92	1453	818	81	46
2744	0	1000	860	441	515	353	898	0	76	73	1191	820	84	48
2745	0	1000	749	472	546	311	1129	0	72	94	1440	745	78	51
2746	0	1000	813	554	521	341	931	0	98	78	1311	757	107	85
2747	0	1000	853	447	503	356	921	0	54	56	1259	732	91	78
2748	0	1000	786	494	520	337	931	0	101	61	1266	789	79	72
2749	0	1000	682	475	546	318	1092	0	74	73	1425	735	73	54
2750	0	1000	796	465	550	336	1189	0	60	92	1502	720	67	58
2751	0	1000	720	495	532	356	1134	0	75	136	1428	752	77	58
2752	0	1000	756	421	534	340	1041	0	47	61	1355	745	55	56
2753	0	1000	792	484	546	331	1017	0	76	85	1340	776	106	62
2754	0	1000	806	476	511	364	1109	0	80	76	1429	807	45	76
2755	0	1000	847	427	524	337	1093	0	57	78	1387	737	74	38
2756	0	1000	746	459	550	317	1116	0	104	72	1401	746	78	51
2757	0	1000	734	380	521	333	1084	0	48	57	1359	694	80	67
2758	0	1000	785	467	538	319	1015	0	60	52	1372	768	65	52
2759	0	1000	750	489	533	341	969	0	71	55	1332	749	68	50
2760	0	1000	759	424	531	344	1070	0	51	45	1400	781	69	52
2761	0	1000	724	427	525	333	1213	0	57	56	1532	747	90	44
2762	0	1000	770	362	487	333	964	0	56	35	1235	700	55	56
2763	0	1000	811	410	557	308	1208	0	62	59	1499	791	81	61
2764	0	1000	710	457	502	367	988	0	89	57	1301	671	73	46
2765	0	1000	722	478	495	347	936	0	67	57	1290	770	61	39
2766	0	1000	804	456	529	347	1114	0	49	71	1463	688	96	61
2767	0	1000	851	415	513	368	937	0	76	62	1219	816	64	61
2768	0	1000	818	463	530	355	994	0	70	81	1307	808	86	66
2769	0	1000	806	500	555	340	1107	0	97	70	1440	801	69	60
2770	0	1000	668	387	529	349	1133	0	51	61	1408	740	61	57
2771	0	1000	706	542	538	326	969	0	49	62	1402	727	63	54
2772	0	1000	727	399	514	365	991	0	40	50	1308	755	63	70
2773	0	1000	778	542	561	327	1093	0	90	65	1480	802	143	64
2774	0	1000	757	472	511	377	1095	0	75	58	1434	745	117	53
2775	0	1000	866	473	520	371	944	0	82	49	1288	839	78	56
2776	0	1000	777	450	508	358	1065	0	72	58	1392	773	96	50
2777	0	1000	852	495	539	331	1064	0	40	88	1431	832	114	60
2778	0	1000	808	485	531	342	996	0	74	77	1332	682	95	82
2779	0	1000	767	433	536	310	1104	0	68	77	1394	813	54	85
2780	0	1000	715	421	512	345	1117	0	77	64	1397	799	58	60
2781	0	1000	750	507	554	316	1153	0	104	39	1519	760	87	65
2782	0	1000	875	502	538	318	1107	0	80	77	1455	763	83	49
2783	0	1000	743	437	504	365	1058	0	66	40	1389	872	97	57
2784	0	1000	845	494	523	346	1056	0	55	43	1452	804	110	48
2785	0	1000	775	441	512	348	988	0	63	63	1315	773	72	62
2786	0	1000	682	528	510	353	1020	0	104	56	1389	713	86	69
2787	0	1000	724	522	504	355	1021	0	84	70	1389	839	100	59
2788	0	1000	759	418	583	298	1299	0	58	68	1601	749	76	47
2789	0	1000	768	473	558	323	1112	0	54	80	1454	698	81	86
2790	0	1000	737	488	569	328	1087	0	70	70	1436	771	69	66
2791	0	1000	701	456	521	333	968	0	80	91	1258	732	91	58
2792	0	1000	858	411	540	322	1318	0	47	59	1624	800	59	53
2793	0	1000	775	471	534	357	1248	0	44	81	1595	680	80	53
2794	0	1000	732	412	501	371	1069	0	56	67	1359	787	82	49
2795	0	1000	789	458	545	349	1047	0	75	43	1387	849	57	76
2796	0	1000	819	431	536	336	1077	0	60	62	1395	789	102	66
2797	0	1000	757	468	541	324	1190	0	77	75	1508	754	83	52
2798	0	1000	774	491	496	363	1053	0	56	84	1414	741	83	57
2799	0	1000	640	441	517	338	1053	0	47	75	1372	765	62	70
2800	0	1000	748	479	571	315	1071	0	48	82	1420	736	95	56
2801	0	1000	753	505	541	341	1067	0	68	93	1412	831	80	48
2802	0	1000	699	388	509	355	1072	0	60	59	1346	846	82	51
2803	0	1000	728	398	533	347	1089	0	84	41	1363	799	51	48
2804	0	1000	739	403	509	351	1175	0	68	55	1459	841	60	56
2805	0	1000	878	433	537	349	1031	0	47	64	1353	807	92	52
2806	0	1000	695	442	517	348	1131	0	61	37	1476	734	83	69
2807	0	1000	737	413	500	349	1128	0	42	50	1453	762	73	57
2808	0	1000	721	439	517	337	1107	0	92	80	1374	748	65	71
2809	0	1000	744	408	508	351	1009	0	57	38	1327	748	80	52
2810	0	1000	733	525	499	355	1109	0	82	138	1417	666	99	63
2811	0	1000	777	479	502	371	1169	0	83	70	1495	733	100	60
2812	0	1000	725	463	498	371	1082	0	87	60	1398	726	62	65
2813	0	1000	806	582	507	342	1082	0	138	142	1408	828	77	89
2814	0	1000	743	437	544	328	1047	0	58	42	1384	763	85	43
2815	0	1000	825	455	538	318	1024	0	52	74	1354	766	92	41
2816	0	1000	842	482	528	352	1049	0	77	76	1385	820	82	77
2817	0	1000	837	416	522	344	953	0	59	62	1250	870	89	62
2818	0	1000	774	539	531	336	1047	0	61	78	1447	740	88	71
2819	0	1000	721	493	512	344	998	0	61	61	1369	792	72	57
2820	0	1000	817	430	541	317	982	0	39	55	1319	727	67	71
2821	0	1000	783	453	498	368	935	0	52	85	1251	768	54	56
2822	0	1000	754	494	491	362	933	0	64	46	1325	761	70	60
2823	0	1000	826	446	536	300	1096	0	85	73	1391	719	81	42
2824	0	1000	755	406	506	346	1170	0	81	64	1433	652	74	52
2825	0	1000	746	397	499	357	1046	0	51	50	1342	840	58	60
2826	0	1000	796	395	496	352	948	0	34	74	1236	903	80	48
2827	0	1000	722	410	519	351	1005	0	51	54	1311	776	86	50
2828	0	1000	774	472	523	346	995	0	85	69	1313	724	94	68
2829	0	1000	814	455	541	334	1143	0	63	116	1423	821	80	64
2830	0	1000	828	429	543	329	1094	0	64	61	1398	797	74	75
2831	0	1000	739	484	528	354	1101	0	90	84	1411	800	82	55
2832	0	1000	820	488	516	347	993	0	59	70	1352	749	102	74
2833	0	1000	790	384	536	304	1070	0	41	66	1348	743	79	51
2834	0	1000	702	480	522	328	1110	0	89	56	1445	698	99	58
2835	0	1000	745	438	545	329	1131	0	78	62	1430	773	70	36
2836	0	1000	811	511	534	323	1179	0	109	57	1529	780	70	76
2837	0	1000	870	468	571	321	1150	0	60	65	1499	772	55	53
2838	0	1000	875	458	547	335	1141	0	89	44	1474	839	72	82
2839	0	1000	790	378	522	348	995	0	59	57	1257	703	85	19
2840	0	1000	839	397	547	341	1094	0	75	49	1367	729	60	53
2841	0	1000	786	545	540	346	1073	0	66	134	1419	725	69	81
2842	0	1000	802	470	515	360	1016	0	75	63	1348	896	84	46
2843	0	1000	788	425	527	337	1137	0	66	64	1432	807	93	63
2844	0	1000	911	473	524	361	978	0	81	83	1287	849	98	51
2845	0	1000	609	464	522	342	1206	0	118	49	1503	768	76	55
2846	0	1000	642	415	507	347	977	0	43	46	1303	716	64	26
2847	0	1000	734	426	538	349	993	0	48	75	1296	848	68	55
2848	0	1000	705	428	529	328	910	0	70	46	1222	773	71	76
2849	0	1000	593	359	530	331	1137	0	42	34	1420	843	52	57
2850	0	1000	742	398	520	343	1004	0	44	43	1316	731	91	47
2851	0	1000	795	501	527	334	1009	0	116	54	1343	776	117	51
2852	0	1000	863	462	533	335	1122	0	38	99	1449	775	92	60
2853	0	1000	878	420	523	356	1055	0	52	86	1338	733	61	70
2854	0	1000	689	455	559	325	1325	0	58	62	1665	738	102	65
2855	0	1000	731	451	537	334	1098	0	43	53	1454	815	86	59
2856	0	1000	761	486	536	347	1073	0	58	75	1426	764	73	54
2857	0	1000	749	412	497	362	996	0	54	56	1299	728	65	69
2858	0	1000	786	453	525	354	1032	0	55	103	1329	815	52	35
2859	0	1000	812	458	516	341	1100	0	53	102	1403	799	73	64
2860	0	1000	711	435	501	355	1068	0	63	80	1367	767	82	51
2861	0	1000	901	455	504	350	982	0	77	81	1281	898	73	54
2862	0	1000	724	455	527	359	1200	0	61	107	1487	781	68	55
2863	0	1000	801	480	502	366	926	0	32	50	1324	760	74	60
2864	0	1000	877	489	526	357	931	0	66	78	1276	860	84	70
2865	0	1000	806	461	515	365	1000	0	60	75	1326	760	91	72
2866	0	1000	818	433	517	349	975	0	55	54	1299	716	71	46
2867	0	1000	715	531	557	322	1021	0	55	69	1428	792	109	77
2868	0	1000	833	545	515	359	1040	0	69	140	1379	744	62	59
2869	0	1000	797	459	513	343	958	0	87	69	1264	659	74	40
2870	0	1000	795	501	540	328	1030	0	85	67	1382	753	93	50
2871	0	1000	744	426	545	316	1260	1	44	107	1538	678	88	39
2872	0	1000	848	373	516	358	1221	0	58	28	1509	758	94	60
2873	0	1000	759	468	533	320	1041	0	76	58	1375	742	97	67
2874	0	1000	816	419	514	354	1018	0	72	67	1299	735	59	56
2875	0	1000	745	502	514	347	1061	0	57	53	1453	770	90	55
2876	0	1000	704	487	505	353	1011	0	65	57	1378	754	124	61
2877	0	1000	690	444	534	337	1268	0	93	104	1516	672	51	37
2878	0	1000	740	408	507	320	1063	0	54	60	1362	762	63	81
2879	0	1000	789	476	535	353	1090	0	51	67	1448	770	81	57
2880	0	1000	690	458	523	358	1062	0	51	64	1407	805	64	54
2881	0	1000	733	472	499	352	937	0	70	52	1290	740	71	48
2882	0	1000	753	443	518	351	1265	0	72	81	1560	807	70	52
2883	0	1000	805	429	509	364	994	0	52	68	1304	782	83	43
2884	0	1000	801	426	497	353	1036	0	64	57	1346	840	94	54
2885	0	1000	695	450	508	334	1111	0	97	70	1394	684	73	66
2886	0	1000	748	453	546	332	1131	0	80	71	1443	729	56	45
2887	0	1000	805	431	545	323	1063	0	35	71	1388	691	70	90
2888	0	1000	763	496	534	309	1024	0	77	66	1378	708	78	45
2889	0	1000	748	439	524	358	1142	0	48	74	1464	820	58	51
2890	0	1000	820	441	528	350	1023	0	82	75	1314	697	81	58
2891	0	1000	806	447	537	335	1158	0	95	83	1430	739	57	66
2892	0	1000	795	493	549	330	1073	0	93	83	1400	732	72	66
2893	0	1000	735	432	502	371	1054	0	73	65	1348	651	81	71
2894	0	1000	718	453	507	346	988	0	71	33	1337	728	71	60
2895	0	1000	735	497	491	365	1008	0	69	46	1399	713	53	64
2896	0	1000	716	439	526	351	1000	0	58	44	1337	750	69	74
2897	0	1000	677	465	550	328	1135	0	61	88	1451	817	75	58
2898	0	1000	747	535	539	343	1248	0	146	81	1568	755	91	48
2899	0	1000	699	486	550	322	1062	0	43	66	1447	775	129	64
2900	0	1000	809	477	532	350	1147	0	94	95	1435	723	79	75
2901	0	1000	797	431	520	348	915	0	59	44	1248	782	74	49
2902	0	1000	732	430	534	358	1082	0	35	82	1395	756	105	42
